date,month,time,carbon_monoxide,tin_oxide,hydrocarbons,benzene,titania,nitrous_oxide,tungsten_oxide,nitrous_dioxide,indium_oxide,temperature,relative_humidity,absolute_humidity
24/10/2004,,8,0.9,920,-200,4.8,755,108,853,45,880,20.0,66.7,1.5401
24/10/2004,,9,1.4,1080,-200,7.8,891,175,732,59,1001,19.1,70.0,1.5366
24/10/2004,,10,2.1,1152,-200,9.7,966,266,661,84,1137,21.4,61.7,1.5547
24/10/2004,,11,1.6,1085,-200,8.4,918,179,721,72,1023,24.6,50.4,1.5363
24/10/2004,,12,1.5,1071,-200,7.6,882,154,745,68,962,25.0,49.1,1.5295
24/10/2004,,13,1.1,1000,-200,5.9,807,95,811,52,825,25.3,46.7,1.4874
24/10/2004,,14,1.4,1058,-200,7.4,875,151,756,70,877,24.8,47.9,1.4819
24/10/2004,,15,2,1184,-200,10.1,983,230,667,90,1046,25.3,48.0,1.5249
24/10/2004,,16,2,1189,-200,9.7,965,239,670,87,1060,26.5,44.9,1.5278
24/10/2004,,17,2.5,1277,-200,11.8,1043,306,614,99,1155,25.0,50.1,1.5630
24/10/2004,,18,4.3,1482,-200,20.3,1305,472,503,128,1464,22.9,57.6,1.5885
24/10/2004,,19,5.2,1555,-200,24.3,1410,532,464,127,2185,21.7,62.9,1.6117
24/10/2004,,20,3.4,1324,-200,15.6,1168,375,568,99,1959,21.8,63.0,1.6190
24/10/2004,,21,1.3,1015,-200,7.3,869,147,747,72,1375,21.2,63.4,1.5748
24/10/2004,,22,1.2,1010,-200,7.1,860,118,768,62,1212,20.2,65.8,1.5350
24/10/2004,,23,1.7,1081,-200,9.0,938,181,697,62,1273,18.4,71.5,1.5038
25/10/2004,,0,1.7,1071,-200,8.9,936,209,695,63,1249,17.9,72.4,1.4758
25/10/2004,,1,1.4,1014,-200,7.2,864,167,745,56,1097,16.9,75.4,1.4393
25/10/2004,,2,0.9,891,-200,4.4,735,112,878,44,933,16.5,75.5,1.4056
25/10/2004,,3,0.7,874,-200,4.1,715,-200,889,-200,858,15.4,79.0,1.3735
25/10/2004,,4,-200,882,-200,4.3,729,108,875,37,870,15.5,78.6,1.3700
25/10/2004,,5,0.9,940,-200,5.9,806,181,800,48,1013,16.2,76.9,1.4029
25/10/2004,,6,1.2,1020,-200,7.2,866,253,749,59,1087,15.8,79.6,1.4170
25/10/2004,,7,3.2,1316,-200,18.5,1253,521,527,77,1566,16.0,76.3,1.3772
25/10/2004,,8,4.4,1423,-200,25.0,1429,649,467,88,1631,16.3,74.3,1.3644
25/10/2004,,9,3.5,1314,-200,18.8,1262,516,531,111,1564,18.7,66.3,1.4140
25/10/2004,,10,3.2,1317,-200,19.5,1283,487,518,114,1601,20.5,60.2,1.4346
25/10/2004,,11,3,1305,-200,18.2,1245,529,524,108,1539,19.3,66.2,1.4706
25/10/2004,,12,3.5,1351,-200,20.0,1298,565,498,111,1577,20.0,63.9,1.4805
25/10/2004,,13,4,1438,-200,24.8,1425,558,451,126,1732,21.4,59.4,1.4928
25/10/2004,,14,3.8,1454,-200,23.1,1380,568,457,117,1672,21.5,60.9,1.5398
25/10/2004,,15,4.2,1512,-200,25.5,1441,605,432,119,1744,21.6,60.9,1.5551
25/10/2004,,16,5,1584,-200,32.0,1597,666,392,125,1845,21.6,62.0,1.5784
25/10/2004,,17,7.9,1816,-200,46.3,1897,814,330,158,2164,21.7,61.9,1.5920
25/10/2004,,18,8.4,1824,-200,44.5,1862,860,340,149,2106,21.0,64.9,1.5987
25/10/2004,,19,8,1744,-200,41.0,1793,820,352,136,2007,20.0,68.6,1.5882
25/10/2004,,20,6.4,1588,-200,32.5,1610,742,400,112,1791,19.3,71.4,1.5805
25/10/2004,,21,3.5,1319,-200,19.1,1273,492,511,87,1444,18.5,73.4,1.5461
25/10/2004,,22,3.5,1313,-200,19.6,1285,464,505,82,1373,17.7,75.6,1.5226
25/10/2004,,23,1.9,1073,-200,10.7,1005,258,661,67,1110,18.5,70.4,1.4870
26/10/2004,,0,2.2,1119,-200,12.2,1056,311,624,68,1099,17.0,76.1,1.4582
26/10/2004,,1,1.6,989,-200,8.0,900,231,737,60,968,16.8,74.9,1.4258
26/10/2004,,2,1,912,-200,5.5,788,127,822,48,847,15.5,78.5,1.3782
26/10/2004,,3,1,904,-200,5.5,787,-200,820,-200,852,15.3,79.0,1.3605
26/10/2004,,4,-200,851,-200,4.3,726,124,897,42,799,15.0,77.9,1.3197
26/10/2004,,5,0.9,902,-200,5.9,809,138,835,46,834,14.8,79.4,1.3312
26/10/2004,,6,1.4,981,-200,8.6,923,228,730,54,956,15.7,77.0,1.3591
26/10/2004,,7,3,1267,-200,18.7,1260,383,572,82,1259,16.2,75.9,1.3872
26/10/2004,,8,4.5,1392,-200,25.0,1429,581,469,93,1494,16.3,75.9,1.3991
26/10/2004,,9,3.8,1308,-200,19.6,1285,545,522,95,1458,17.7,70.6,1.4202
26/10/2004,,10,3.4,1313,-200,20.8,1318,593,511,120,1491,18.3,67.6,1.4103
26/10/2004,,11,3.5,1350,-200,20.1,1299,602,518,132,1560,20.1,62.0,1.4409
26/10/2004,,12,4.4,1477,-200,26.7,1471,624,455,146,1750,22.6,54.5,1.4737
26/10/2004,,13,4,1409,-200,23.6,1393,546,484,157,1709,24.6,47.1,1.4378
26/10/2004,,14,4.5,1495,-200,26.4,1465,597,451,158,1786,24.9,48.3,1.4942
26/10/2004,,15,5.3,1606,-200,30.9,1573,688,419,175,1900,24.9,50.0,1.5522
26/10/2004,,16,5.8,1669,-200,32.8,1615,760,404,166,1963,24.0,55.0,1.6211
26/10/2004,,17,8.4,1822,-200,45.9,1890,918,347,187,2161,23.2,58.7,1.6510
26/10/2004,,18,9.5,1908,-200,52.1,2007,952,325,180,2372,22.5,61.5,1.6579
26/10/2004,,19,6.2,1664,-200,36.6,1699,685,385,134,2062,22.2,61.0,1.6071
26/10/2004,,20,5,1465,-200,24.0,1404,561,468,127,1736,22.6,58.3,1.5829
26/10/2004,,21,2.1,1076,-200,9.8,972,239,691,95,1192,21.0,57.4,1.4098
26/10/2004,,22,1.4,1055,-200,7.9,895,175,758,79,1043,19.8,63.7,1.4524
26/10/2004,,23,1.6,1075,-200,7.5,878,169,734,78,948,17.7,78.8,1.5855
27/10/2004,,0,2,1135,-200,9.2,948,215,685,80,992,17.6,80.5,1.6062
27/10/2004,,1,1.2,998,-200,5.7,799,115,786,67,867,17.4,81.3,1.6066
27/10/2004,,2,0.8,953,-200,4.4,734,94,861,61,825,17.4,81.0,1.6012
27/10/2004,,3,0.6,926,-200,3.9,708,-200,874,-200,803,17.2,81.8,1.5856
27/10/2004,,4,-200,895,-200,3.1,656,80,946,51,786,17.0,81.0,1.5521
27/10/2004,,5,0.7,967,-200,5.1,767,132,833,56,866,16.8,81.3,1.5447
27/10/2004,,6,1.7,1164,-200,10.5,997,295,641,68,1113,17.6,78.8,1.5723
27/10/2004,,7,3.4,1421,-200,20.6,1313,517,502,101,1384,18.0,75.7,1.5527
27/10/2004,,8,4.9,1465,-200,28.5,1515,555,454,119,1516,18.0,74.8,1.5281
27/10/2004,,9,2.7,1189,-200,12.7,1075,429,614,108,1222,18.2,74.0,1.5343
27/10/2004,,10,3.2,1278,-200,16.1,1182,561,585,132,1354,19.7,65.4,1.4854
27/10/2004,,11,2.7,1169,-200,14.9,1144,427,611,130,1291,21.0,57.9,1.4267
27/10/2004,,12,3.2,1214,-200,16.8,1203,445,580,129,1308,20.7,58.6,1.4142
27/10/2004,,13,4.1,1351,-200,21.8,1345,538,502,117,1420,19.5,67.1,1.5060
27/10/2004,,14,3.6,1340,-200,18.6,1256,556,537,119,1297,18.5,76.2,1.6045
27/10/2004,,15,2.8,1157,-200,14.5,1131,370,623,113,1157,19.6,69.7,1.5675
27/10/2004,,16,2.1,1118,-200,13.4,1096,257,647,102,1130,19.9,65.3,1.5066
27/10/2004,,17,2.4,1150,-200,15.8,1173,266,608,101,1195,20.0,63.3,1.4622
27/10/2004,,18,3.6,1247,-200,20.7,1315,403,544,116,1341,19.2,66.4,1.4592
27/10/2004,,19,2.6,1194,-200,16.6,1198,275,587,101,1228,19.3,67.5,1.4977
27/10/2004,,20,2.8,1184,-200,15.3,1157,338,586,94,1273,18.2,71.4,1.4776
27/10/2004,,21,1.4,990,-200,8.0,898,176,748,75,1006,17.8,71.2,1.4396
27/10/2004,,22,1.1,933,-200,5.8,803,159,842,69,898,17.6,69.9,1.3969
27/10/2004,,23,1.3,968,-200,7.0,858,147,796,60,894,16.0,75.9,1.3721
28/10/2004,,0,0.9,861,-200,4.5,735,99,925,58,789,16.9,72.0,1.3749
28/10/2004,,1,1,904,-200,5.2,774,98,878,51,805,15.7,76.3,1.3519
28/10/2004,,2,0.9,866,-200,4.4,734,109,899,45,770,14.8,78.7,1.3169
28/10/2004,,3,0.7,881,-200,4.2,724,-200,913,-200,776,14.8,79.7,1.3286
28/10/2004,,4,-200,838,-200,3.8,700,112,936,41,744,14.6,79.9,1.3156
28/10/2004,,5,0.8,905,-200,5.2,776,163,851,48,825,15.2,78.0,1.3382
28/10/2004,,6,1.6,1055,-200,10.0,977,326,703,61,1013,15.5,77.2,1.3502
28/10/2004,,7,3.4,1328,-200,20.0,1296,640,527,88,1341,15.7,76.4,1.3558
28/10/2004,,8,4.4,1401,-200,25.8,1449,736,477,102,1528,16.0,76.4,1.3751
28/10/2004,,9,3.5,1291,-200,20.0,1296,667,529,97,1432,16.7,73.8,1.3886
28/10/2004,,10,3.4,1316,-200,20.6,1314,677,526,116,1499,18.6,66.3,1.4047
28/10/2004,,11,2.4,1116,-200,12.2,1057,425,639,112,1236,20.4,58.1,1.3762
28/10/2004,,12,2.3,1139,-200,13.1,1088,349,625,101,1180,20.6,57.3,1.3792
28/10/2004,,13,2.6,1165,-200,14.5,1131,332,609,99,1196,21.6,53.6,1.3669
28/10/2004,,14,2.9,1260,-200,17.5,1224,412,571,113,1301,21.4,55.6,1.4015
28/10/2004,,15,4.4,1475,-200,25.9,1451,631,455,122,1646,20.7,63.0,1.5204
28/10/2004,,16,5,1521,-200,26.6,1470,677,446,139,1720,21.3,61.9,1.5463
28/10/2004,,17,6.5,1633,-200,35.3,1671,761,398,149,1852,20.8,64.0,1.5522
28/10/2004,,18,5.9,1463,-200,28.2,1508,650,468,136,1670,20.3,66.7,1.5656
28/10/2004,,19,2.7,1140,-200,14.2,1122,262,619,103,1208,19.7,64.5,1.4594
28/10/2004,,20,2.5,1147,-200,12.4,1065,292,651,112,1160,19.4,64.0,1.4282
28/10/2004,,21,1.5,988,-200,6.6,839,177,805,88,937,20.1,60.8,1.4152
28/10/2004,,22,1,924,-200,4.8,754,103,890,63,783,20.4,60.4,1.4263
28/10/2004,,23,1.2,950,-200,5.4,782,127,862,69,807,20.1,62.6,1.4543
29/10/2004,,0,1,926,-200,4.3,727,119,925,65,729,19.9,64.9,1.4905
29/10/2004,,1,0.8,879,-200,2.9,645,83,1023,50,612,18.2,74.7,1.5441
29/10/2004,,2,0.6,864,-200,2.5,621,65,1073,43,574,18.4,73.8,1.5463
29/10/2004,,3,0.6,868,-200,2.2,596,-200,1092,-200,579,18.7,73.5,1.5664
29/10/2004,,4,-200,894,-200,2.7,636,84,1010,56,687,18.2,76.6,1.5907
29/10/2004,,5,1.1,1009,-200,6.1,816,200,799,69,856,18.5,76.4,1.6112
29/10/2004,,6,1.3,1069,-200,7.7,889,242,738,91,976,19.3,71.6,1.5844
29/10/2004,,7,2.9,1311,-200,15.9,1178,366,574,111,1208,20.2,66.9,1.5643
29/10/2004,,8,3.7,1370,-200,22.8,1372,404,485,124,1400,20.8,64.7,1.5692
29/10/2004,,9,3,1246,-200,16.6,1197,429,566,119,1278,21.9,61.8,1.6021
29/10/2004,,10,1.4,1039,-200,8.4,917,169,735,77,934,23.5,57.7,1.6515
29/10/2004,,11,2.6,1296,-200,13.9,1113,419,604,101,1073,19.8,81.0,1.8538
29/10/2004,,12,4.2,1523,-200,24.9,1428,603,458,116,1363,20.2,86.5,2.0224
29/10/2004,,13,5.1,1424,-200,22.4,1361,589,484,137,1346,20.2,82.2,1.9184
29/10/2004,,14,5.5,1513,-200,26.1,1457,706,463,163,1393,19.7,82.2,1.8669
29/10/2004,,15,4.5,1338,-200,18.1,1244,592,558,144,1255,20.2,79.1,1.8500
29/10/2004,,16,2.7,1214,-200,13.9,1113,305,616,118,1213,20.1,75.4,1.7510
29/10/2004,,17,3.1,1290,-200,18.5,1253,371,550,135,1332,20.2,72.3,1.6893
29/10/2004,,18,4.2,1353,-200,20.9,1323,465,519,129,1430,20.0,73.3,1.6930
29/10/2004,,19,3.1,1130,-200,12.9,1082,390,647,128,1102,18.3,74.9,1.5583
29/10/2004,,20,1.7,969,-200,6.7,843,227,828,103,895,18.9,70.4,1.5259
29/10/2004,,21,1.8,1038,-200,7.0,856,284,801,116,905,17.3,76.3,1.4919
29/10/2004,,22,1.7,1020,-200,7.3,869,211,793,95,869,17.1,77.9,1.5081
29/10/2004,,23,2.1,1097,-200,9.1,944,297,716,107,982,17.3,79.3,1.5569
30/10/2004,,0,2.4,1123,-200,9.9,973,351,690,108,999,17.3,79.9,1.5643
30/10/2004,,1,1.8,1023,-200,6.9,851,259,782,94,881,16.9,80.6,1.5372
30/10/2004,,2,1.5,1015,-200,6.5,833,214,786,84,868,16.9,81.4,1.5510
30/10/2004,,3,1.4,979,-200,5.9,805,-200,809,-200,843,16.8,81.5,1.5418
30/10/2004,,4,-200,931,-200,5.4,784,173,826,72,833,16.9,79.8,1.5238
30/10/2004,,5,1,922,-200,5.4,783,192,857,76,825,16.7,79.7,1.5030
30/10/2004,,6,1.4,989,-200,7.8,891,237,762,82,901,16.8,79.0,1.4978
30/10/2004,,7,2.4,1149,-200,13.6,1103,413,622,94,1090,16.8,79.8,1.5115
30/10/2004,,8,3.1,1202,-200,15.4,1160,455,585,102,1165,16.9,79.9,1.5253
30/10/2004,,9,3,1206,-200,14.4,1131,493,592,106,1201,17.4,79.3,1.5593
30/10/2004,,10,2.7,1224,-200,14.3,1126,482,596,108,1231,18.0,76.6,1.5706
30/10/2004,,11,4,1371,-200,20.3,1305,599,521,152,1461,21.2,64.4,1.6015
30/10/2004,,12,3.7,1327,-200,18.7,1259,481,539,160,1434,22.4,60.8,1.6261
30/10/2004,,13,3.4,1301,-200,17.3,1218,406,553,133,1399,22.6,61.1,1.6596
30/10/2004,,14,3.4,1301,-200,16.9,1208,419,560,147,1417,23.6,57.3,1.6450
30/10/2004,,15,3.2,1314,-200,16.4,1191,387,564,135,1395,23.5,58.3,1.6640
30/10/2004,,16,3.9,1394,-200,19.1,1272,461,526,135,1442,22.9,61.6,1.7014
30/10/2004,,17,3.7,1385,-200,18.7,1260,493,528,129,1425,22.3,64.3,1.7055
30/10/2004,,18,4.3,1440,-200,22.4,1362,532,486,117,1496,21.6,68.0,1.7305
30/10/2004,,19,4.9,1493,-200,25.3,1437,581,470,116,1551,21.2,67.4,1.6755
30/10/2004,,20,4,1319,-200,17.7,1230,494,551,109,1381,20.8,65.8,1.6001
30/10/2004,,21,2.8,1187,-200,13.8,1110,392,612,96,1229,20.4,64.8,1.5379
30/10/2004,,22,2.4,1119,-200,10.2,984,311,688,90,1082,20.1,66.7,1.5548
30/10/2004,,23,1.9,1100,-200,8.6,924,236,744,82,963,19.5,70.0,1.5711
31/10/2004,,0,2,1076,-200,7.9,895,270,757,86,939,19.3,70.4,1.5578
31/10/2004,,1,1.5,972,-200,5.7,799,199,833,72,825,19.7,68.6,1.5563
31/10/2004,,2,1.3,973,-200,6.4,828,146,818,61,811,19.7,68.2,1.5484
31/10/2004,,3,1,918,-200,4.6,742,-200,905,-200,720,19.9,68.4,1.5673
31/10/2004,,4,-200,844,-200,2.7,630,74,1035,45,627,18.4,74.2,1.5581
31/10/2004,,5,0.5,817,-200,2.1,588,55,1134,37,589,18.9,71.3,1.5449
31/10/2004,,6,0.4,791,-200,1.2,519,43,1291,31,540,18.1,79.0,1.6224
31/10/2004,,7,0.4,819,-200,1.4,537,46,1264,30,551,20.4,71.2,1.6834
31/10/2004,,8,0.9,972,-200,4.6,743,139,944,41,742,20.6,70.7,1.6996
31/10/2004,,9,1.3,997,-200,5.7,797,169,812,64,824,19.3,74.1,1.6391
31/10/2004,,10,2.1,1194,-200,10.6,1000,254,653,74,1059,22.2,64.4,1.7005
31/10/2004,,11,2.4,1240,-200,11.0,1014,303,628,77,1144,23.0,64.6,1.7851
31/10/2004,,12,2,1117,-200,8.6,922,259,717,83,994,24.3,57.4,1.7233
31/10/2004,,13,1.8,1141,-200,8.8,932,226,689,71,1014,22.0,67.0,1.7441
31/10/2004,,14,1.5,1062,-200,7.5,880,161,719,62,924,22.9,65.7,1.8148
31/10/2004,,15,1.6,1160,-200,11.6,1036,182,622,62,1023,23.2,63.9,1.7957
31/10/2004,,16,2.2,1169,-200,10.1,983,289,672,79,1033,23.0,62.3,1.7248
31/10/2004,,17,2.3,1185,-200,10.8,1006,340,666,93,1065,22.4,63.2,1.6878
31/10/2004,,18,6.6,1571,-200,30.3,1559,544,440,106,1516,21.7,66.6,1.7077
31/10/2004,,19,4.7,1464,-200,22.4,1362,543,487,100,1648,21.2,70.3,1.7476
31/10/2004,,20,4.1,1423,-200,20.6,1314,501,508,89,1466,20.8,70.9,1.7203
31/10/2004,,21,4.1,1318,-200,17.5,1226,521,543,83,1365,20.0,73.2,1.6965
31/10/2004,,22,2.7,1229,-200,13.9,1114,352,598,76,1247,19.7,73.7,1.6708
31/10/2004,,23,2.6,1187,-200,13.6,1105,321,611,68,1183,19.9,72.6,1.6681
01/11/2004,1,0,3.2,1353,-200,15.9,1176,318,584,69,2150,20.1,71.3,1.6564
01/11/2004,1,1,3.7,1407,-200,17.8,1235,338,548,77,2519,20.1,71.1,1.6498
01/11/2004,1,2,3.5,1333,-200,16.7,1201,353,552,68,1925,19.6,73.2,1.6543
01/11/2004,1,3,3,1269,-200,16.0,1181,-200,559,-200,1762,19.1,75.8,1.6568
01/11/2004,1,4,-200,1253,-200,16.9,1206,291,540,52,1579,18.4,77.9,1.6389
01/11/2004,1,5,2.7,1212,-200,15.0,1149,279,562,49,1599,18.4,78.1,1.6370
01/11/2004,1,6,1.8,1061,-200,9.6,962,200,679,45,1395,19.2,74.7,1.6398
01/11/2004,1,7,1.3,1028,-200,7.8,890,180,733,51,1323,19.4,75.1,1.6766
01/11/2004,1,8,1.5,1067,-200,8.7,928,213,711,51,1309,19.1,75.6,1.6519
01/11/2004,1,9,1.9,1111,-200,9.8,970,266,667,62,1441,20.3,71.1,1.6803
01/11/2004,1,10,2.2,1189,-200,12.4,1065,247,609,74,1830,23.1,61.3,1.7131
01/11/2004,1,11,2.6,1293,-200,13.9,1114,326,584,88,1704,25.1,56.0,1.7565
01/11/2004,1,12,2.7,1285,-200,12.5,1065,319,597,90,1576,25.8,56.1,1.8410
01/11/2004,1,13,2.5,1236,-200,10.9,1011,320,631,91,1305,23.7,68.2,1.9739
01/11/2004,1,14,1.5,1082,-200,6.5,834,174,747,64,991,23.1,70.8,1.9800
01/11/2004,1,15,2,1188,-200,9.4,954,216,664,72,1148,23.9,66.3,1.9361
01/11/2004,1,16,3.1,1348,-200,15.3,1157,376,564,88,1307,23.8,65.0,1.8897
01/11/2004,1,17,3.7,1394,-200,16.4,1193,496,547,110,1386,23.2,65.6,1.8435
01/11/2004,1,18,4,1472,-200,19.8,1290,523,510,95,1420,21.8,72.7,1.8789
01/11/2004,1,19,4.1,1291,-200,15.8,1174,465,567,91,1341,21.7,67.3,1.7256
01/11/2004,1,20,3.1,1264,-200,14.5,1133,407,593,94,1258,21.3,66.3,1.6594
01/11/2004,1,21,3.2,1264,-200,14.7,1138,412,579,86,1245,20.4,71.6,1.7004
01/11/2004,1,22,3.2,1260,-200,15.3,1160,403,568,79,1231,19.6,75.3,1.6981
01/11/2004,1,23,2.7,1184,-200,13.0,1084,357,612,71,1151,19.3,75.8,1.6762
02/11/2004,2,0,2.3,1122,-200,10.5,996,259,660,62,1048,18.4,76.3,1.6017
02/11/2004,2,1,1.6,983,-200,7.6,881,227,752,56,928,18.2,76.4,1.5787
02/11/2004,2,2,1.1,885,-200,4.8,753,147,878,49,813,17.9,74.8,1.5219
02/11/2004,2,3,0.7,825,-200,3.1,661,-200,987,-200,753,17.5,74.5,1.4781
02/11/2004,2,4,-200,791,-200,2.6,627,72,1069,38,709,17.2,74.0,1.4388
02/11/2004,2,5,0.6,802,-200,2.7,636,96,1016,35,721,17.6,73.2,1.4555
02/11/2004,2,6,0.5,804,-200,3.0,652,73,1054,37,710,17.9,69.3,1.4099
02/11/2004,2,7,1.5,1014,-200,8.7,927,309,747,56,951,16.1,76.3,1.3902
02/11/2004,2,8,3.4,1316,-200,20.7,1317,607,538,85,1336,17.1,72.8,1.4054
02/11/2004,2,9,4.4,1296,-200,25.2,1435,562,504,112,1489,20.8,57.9,1.4070
02/11/2004,2,10,4.4,1381,-200,23.6,1394,560,495,107,1558,20.6,60.2,1.4428
02/11/2004,2,11,5.8,1570,-200,32.9,1617,844,426,151,1944,22.1,56.6,1.4851
02/11/2004,2,12,4.9,1426,-200,25.6,1445,667,477,151,1782,24.0,50.0,1.4679
02/11/2004,2,13,5.1,1535,-200,31.2,1578,583,440,150,1921,25.7,45.6,1.4870
02/11/2004,2,14,7.5,1678,-200,37.9,1727,726,390,190,2039,25.5,49.7,1.5985
02/11/2004,2,15,5.8,1605,-200,32.3,1603,674,415,168,1912,25.2,50.6,1.5989
02/11/2004,2,16,5.9,1559,-200,31.5,1586,544,421,127,1827,25.4,50.7,1.6187
02/11/2004,2,17,6.8,1713,-200,38.0,1728,715,390,140,1919,24.4,56.0,1.6885
02/11/2004,2,18,7.9,1751,-200,44.1,1853,789,358,158,2013,23.0,62.1,1.7283
02/11/2004,2,19,8,1723,-200,44.9,1869,737,359,121,1919,21.8,65.3,1.6889
02/11/2004,2,20,9.2,1778,-200,48.2,1935,859,349,119,1927,20.9,67.5,1.6539
02/11/2004,2,21,5.9,1461,-200,29.1,1529,668,450,96,1573,20.2,68.6,1.6034
02/11/2004,2,22,3.7,1258,-200,19.1,1272,454,541,77,1325,19.3,70.8,1.5728
02/11/2004,2,23,2.6,1138,-200,13.9,1113,337,610,66,1203,19.2,68.8,1.5097
03/11/2004,3,0,1.1,936,-200,6.8,849,127,798,56,947,20.4,61.1,1.4495
03/11/2004,3,1,2.6,1167,-200,13.2,1090,281,626,62,1106,18.0,71.5,1.4615
03/11/2004,3,2,2.2,1071,-200,10.7,1003,252,665,58,1045,17.5,73.2,1.4515
03/11/2004,3,3,0.9,866,-200,4.1,717,-200,909,-200,827,17.2,71.7,1.3940
03/11/2004,3,4,-200,836,-200,2.9,647,65,985,37,777,16.4,74.4,1.3779
03/11/2004,3,5,0.5,823,-200,2.7,630,69,1033,35,748,16.8,71.9,1.3628
03/11/2004,3,6,0.7,890,-200,4.3,727,151,917,50,833,16.9,70.5,1.3504
03/11/2004,3,7,1.3,1019,-200,8.0,901,231,750,64,960,17.0,70.1,1.3512
03/11/2004,3,8,2.2,1177,-200,15.5,1166,297,621,75,1157,18.8,62.5,1.3401
03/11/2004,3,9,3.7,1348,-200,23.8,1398,515,505,101,1444,20.3,58.4,1.3745
03/11/2004,3,10,3.7,1341,-200,21.0,1323,499,516,94,1522,23.7,49.1,1.4230
03/11/2004,3,11,3.4,1307,-200,19.3,1278,445,527,95,1452,26.6,42.8,1.4713
03/11/2004,3,12,3.4,1305,-200,19.7,1287,464,525,124,1437,26.2,43.5,1.4591
03/11/2004,3,13,2.6,1177,-200,13.2,1090,298,612,86,1209,26.3,43.6,1.4663
03/11/2004,3,14,2.5,1192,-200,13.0,1085,266,617,79,1170,26.6,42.5,1.4568
03/11/2004,3,15,2.5,1214,-200,12.9,1080,323,611,87,1190,26.3,43.7,1.4718
03/11/2004,3,16,2.7,1240,-200,15.1,1152,352,575,94,1278,25.6,46.2,1.4903
03/11/2004,3,17,3.2,1271,-200,16.3,1188,372,563,107,1305,25.1,47.6,1.4983
03/11/2004,3,18,3.7,1333,-200,20.5,1312,383,520,107,1364,23.8,51.4,1.4956
03/11/2004,3,19,4.6,1390,-200,24.4,1414,455,487,117,1428,23.3,53.1,1.4960
03/11/2004,3,20,3.3,1266,-200,18.7,1261,355,541,97,1285,22.4,55.2,1.4735
03/11/2004,3,21,2.4,1140,-200,12.7,1072,267,626,90,1143,21.7,57.7,1.4766
03/11/2004,3,22,2.8,1240,-200,15.6,1168,308,582,86,1235,20.5,63.0,1.5043
03/11/2004,3,23,2.7,1187,-200,14.2,1122,313,589,77,1208,19.5,67.6,1.5156
04/11/2004,4,0,1.8,1043,-200,9.9,975,216,675,66,1041,18.7,69.0,1.4727
04/11/2004,4,1,1.1,948,-200,6.3,826,137,802,57,897,19.3,65.5,1.4500
04/11/2004,4,2,1.2,955,-200,5.2,775,140,831,55,862,17.6,70.8,1.4105
04/11/2004,4,3,0.8,915,-200,4.2,721,-200,891,-200,816,16.8,72.9,1.3851
04/11/2004,4,4,0.6,832,-200,2.9,644,94,990,40,747,17.8,68.1,1.3722
04/11/2004,4,5,0.5,846,-200,2.6,628,79,1025,40,727,16.1,73.5,1.3329
04/11/2004,4,6,0.7,897,-200,4.7,750,156,874,46,799,15.8,73.5,1.3151
04/11/2004,4,7,0.8,908,-200,5.1,767,153,868,53,807,17.0,68.0,1.3102
04/11/2004,4,8,3.5,1348,-200,22.2,1357,464,526,84,1324,16.0,72.2,1.3077
04/11/2004,4,9,3.6,1384,-200,23.3,1386,435,504,88,1404,17.8,65.4,1.3213
04/11/2004,4,10,-200,1473,-200,26.3,1463,683,462,143,1605,20.6,56.0,1.3467
04/11/2004,4,11,-200,1360,-200,19.7,1287,523,517,130,1478,23.6,48.0,1.3757
04/11/2004,4,12,-200,1305,-200,17.4,1223,460,545,120,1414,23.7,49.8,1.4433
04/11/2004,4,13,-200,1337,-200,20.2,1302,417,507,139,1465,24.7,47.4,1.4527
04/11/2004,4,14,-200,1414,-200,24.4,1414,486,478,139,1588,25.9,42.8,1.4122
04/11/2004,4,15,-200,1463,-200,24.5,1417,512,467,156,1651,26.8,43.3,1.4977
04/11/2004,4,16,-200,1530,-200,24.8,1425,595,457,143,1652,26.6,45.5,1.5555
04/11/2004,4,17,-200,1915,-200,45.9,1889,1052,340,186,2110,24.8,53.9,1.6683
04/11/2004,4,18,8.7,1882,-200,47.5,1920,1014,328,171,2204,23.1,61.1,1.7082
04/11/2004,4,19,5.8,1589,-200,33.0,1619,633,406,124,1780,22.2,63.7,1.6865
04/11/2004,4,20,4.3,1463,-200,27.2,1484,485,443,97,1590,21.1,66.1,1.6313
04/11/2004,4,21,3.6,1380,-200,21.8,1345,480,493,92,1419,20.0,69.0,1.5956
04/11/2004,4,22,3.9,1383,-200,21.3,1332,572,495,96,1415,19.1,72.0,1.5732
04/11/2004,4,23,2.4,1181,-200,13.3,1094,345,600,74,1180,18.8,70.6,1.5209
05/11/2004,5,0,1.6,1061,-200,8.8,931,195,699,65,1015,18.5,69.5,1.4657
05/11/2004,5,1,1.8,1091,-200,9.2,945,213,698,62,1014,18.4,68.5,1.4390
05/11/2004,5,2,1.5,1010,-200,7.6,884,216,719,59,938,16.8,73.3,1.3915
05/11/2004,5,3,0.7,868,-200,3.6,688,-200,922,-200,777,17.9,66.8,1.3596
05/11/2004,5,4,0.5,852,-200,2.8,639,73,1009,41,723,16.5,71.0,1.3239
05/11/2004,5,5,0.4,826,-200,2.2,601,67,1056,38,702,16.9,67.9,1.2950
05/11/2004,5,6,0.5,862,-200,3.4,677,96,973,43,725,16.1,69.3,1.2591
05/11/2004,5,7,0.8,951,-200,5.7,800,162,803,52,836,16.1,69.6,1.2593
